App_Name, Date, Time, Rating, Comment_Upvotes, Review, Response_Date, Response_Time, Response,Priority
EatSure QuickiES Food Delivery,2025-02-23,22:34:18,1,0,Worst experience 1. Deliver wrong order. 2. Ordered a veg wrap and delivered a non-veg wrap. 3. Unresponsive support team for more than half an hour. Never using this app again.,2025-02-23,22:43:05,Hi Chetan! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order Id and contact number at goodness@eatsure.com so that we can fix this for you. (RB),Least Priority
EatSure QuickiES Food Delivery,2025-02-23,22:11:24,5,0,food quality & packaging awsome,2025-02-23,22:28:01,Hey Vaishali! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-02-23,22:08:28,5,0,Many Thanks Team Rebel.,2025-02-23,22:12:47,Hey Abhi! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-02-23,22:00:02,5,0,The food was really good. Thanks for Chef Manju for cooking such a delicious meal. Although the quantity was a bit less  the quality was too notch. It's a really good biryani from Th Biryani Life.,2025-02-23,22:14:18,Hi There! Your review means a lot to us. We will ensure that the relevant feedback is shared with the designated department. Thank you for choosing us. We look forward to serving you for many years to come! (RB),feature required
EatSure QuickiES Food Delivery,2025-02-23,21:42:19,5,0,Wonderful,2025-02-23,22:10:11,Hey Aryan! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Medium Priority
EatSure QuickiES Food Delivery,2025-02-23,21:41:59,1,0,I can not update the address as it is confusing to search for update address icon and they deliberately did it. There was an option to update location and it showed the nearby location that time but after that the location changed I don't know how but delivery guy said I can not come further as address was not updated in my app and you have to cancel the order and I did not get any refund wasted my money very stupid and this is new scam in the market,2025-02-23,22:11:14,Hi Rashmi! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order Id and contact number at goodness@eatsure.com so that we can fix this for you. (RB),feature required
EatSure QuickiES Food Delivery,2025-02-23,21:18:03,1,0,Worst experience,2025-02-23,21:26:35,Hi There! We would request you to please assist with the issue over goodness@eatsure.com  as the ratings signify that you are not satisfied with the product/service. Your complete comment would be helpful so that we get insights on the issue and get that resolved prior. (RB),Least Priority
EatSure QuickiES Food Delivery,2025-02-23,21:12:14,1,0,Don't get fooled with the ratings on the food items in the app because it's 100 percent fake! I ordered a food from fassos restaurant and it was totally of zero quality and waste of money and also unhygienic. I suggest to avoid such apps!,2025-02-23,21:26:47,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order Id and contact number at goodness@eatsure.com so that we can fix this for you. (RB),feature required
EatSure QuickiES Food Delivery,2025-02-23,21:07:30,1,0,Worst customer support useless app,2025-02-23,21:10:05,Hi There! We would request you to please assist with the issue over goodness@eatsure.com  as the ratings signify that you are not satisfied with the product/service. Your complete comment would be helpful so that we get insights on the issue and get that resolved prior. (RB),Least Priority
EatSure QuickiES Food Delivery,2025-02-23,21:01:53,4,0,It's good app,2025-02-23,21:12:08,Hey There! Seeing that you had a 4-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Medium Priority
EatSure QuickiES Food Delivery,2025-02-23,21:00:12,1,0,Yeto kisi bhi area main dilivery karne ko tayar hi nhi hai ..to app band kar do na chlana nhi hai to,2025-02-23,21:10:33,Hi Snehal! We apologize for any inconvenience caused and assure you that this is not the experience we strive to provide our customers. To address this issue  kindly share your contact number with us at goodness@eatsure.com. (RB),Medium Priority
EatSure QuickiES Food Delivery,2025-02-23,20:58:48,4,0,A very nice app   good offers But they should improve thier delivery time,2025-02-23,21:12:48,Hi Tejal! Your review means a lot to us. We will ensure that the relevant feedback is shared with the designated department. Thank you for choosing us. We look forward to serving you for many years to come! (RB),feature required
EatSure QuickiES Food Delivery,2025-02-23,20:14:14,1,0,Doesn't deliver in my location,2025-02-23,20:25:00,Hi Arnab! We apologize for any inconvenience caused and assure you that this is not the experience we strive to provide our customers. To address this issue  kindly share your contact number with us at goodness@eatsure.com. (RB),Least Priority
EatSure QuickiES Food Delivery,2025-02-23,20:11:44,1,0,Cheter aap hai bhai log 😭😭😭😭😭,2025-02-23,20:25:55,Hi Manish! We would request you to please assist with the issue over goodness@eatsure.com  as the ratings signify that you are not satisfied with the product/service. Your complete comment would be helpful so that we get insights on the issue and get that resolved prior. (RB),feature required
EatSure QuickiES Food Delivery,2025-02-23,19:40:20,5,0,superb,2025-02-23,19:56:55,Hey There! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-02-23,19:29:59,1,0,I had a bad experience couple of times and have written but no response so I simply stopped ordering.... They should seriously look into the delivery service .... There was no refund till date. Thanks & regards....,2025-02-23,19:48:39,Hi Sunil! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order Id and contact number at goodness@eatsure.com so that we can fix this for you. (RB),Top Priority
EatSure QuickiES Food Delivery,2025-02-23,19:06:05,1,0,From last 7 days app is not taking order,2025-02-23,19:11:31,Hi Rohit! We apologize for any inconvenience caused and assure you that this is not the experience we strive to provide our customers. To address this issue  kindly share your contact number with us at goodness@eatsure.com. (RB),Least Priority
EatSure QuickiES Food Delivery,2025-02-23,18:49:09,5,0,super,2025-02-23,18:59:35,Hey There! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-02-23,18:04:36,5,0,Affordable and without extra delivery charges 💓,2025-02-23,18:06:26,Hi Shweta! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-02-23,17:51:50,5,0,nice,2025-02-23,18:14:54,Hi Chandan! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-23,17:36:12,1,0,I don't suggest eat sure to be a part of ordering food because the case I faced is like I ordered paneer wrap and I didn't get stuff more than the half and it's cost 130 the refunded 25 I wasted 105 because this app,2025-02-23,17:58:08,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-02-23,17:03:56,1,0,Third class service and delayed delivery. Showing 30 min delivery while placing the order and once order placed it's takes more than 1 hr to deliver the order. No customer support to here your problem.,2025-02-23,17:07:56,Hi Shivanand! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-02-23,16:56:01,1,0,Uncooked  un eatable pizza they are making. Very unprofessional. Mira road mumbai.,2025-02-23,17:10:11,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-02-23,16:41:23,1,0,Worst food delivery app ever. The food is always delayed  its not very delicious and is overpriced.,2025-02-23,16:57:58,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-02-23,16:13:06,1,0,Disgusting app and it's not...they read only half thing and no response,2025-02-23,16:25:09,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
